GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AB84001,AB84002,AB84003,AB84004,AB84005,AB84006,AB84007,AB84008,AB84009,AB84010,AB84011,AB84012,AB84013,AB84014,AB84015,AB84016,AB84017,AB84018
"G3701390","1925","North Carolina","370","Pasquotank","1390","PASQUOTANK",18378,18257,40,70,11,4,21,374,0,0,0,0,,,9,111,2,0
"G3701410","1925","North Carolina","370","Pender","1410","PENDER",10791,10092,44,612,43,0,48,323,0,103,0,0,,,0,1960,78,27
"G3701430","1925","North Carolina","370","Perquimans","1430","PERQUIMANS",15098,15051,30,4,13,17,10,457,0,4,0,0,,,4,3932,3,0
"G3701450","1925","North Carolina","370","Person","1450","PERSON",20389,16553,30,3730,76,3498,316,1955,0,78,0,0,,,5,3,0,4
"G3701470","1925","North Carolina","370","Pitt","1470","PITT",38361,37382,58,839,82,29,10,3567,0,0,0,0,,,6,994,0,0
"G3701490","1925","North Carolina","370","Polk","1490","POLK",10259,10101,23,124,11,395,41,560,0,310,0,0,,,114,0,25,1
"G3701510","1925","North Carolina","370","Randolph","1510","RANDOLPH",31220,30862,108,216,34,22363,3677,1123,1009,1519,0,2,,,8,20,2,19
"G3701530","1925","North Carolina","370","Richmond","1530","RICHMOND",18170,17016,53,1036,65,410,202,2885,0,33,0,0,,,21,8,218,18
"G3701550","1925","North Carolina","370","Robeson","1550","ROBESON",53743,52046,20,1435,242,419,176,7455,0,122,0,0,,,3,7,107,0
"G3701570","1925","North Carolina","370","Rockingham","1570","ROCKINGHAM",24086,23040,56,965,25,9079,267,974,49,780,0,0,,,15,0,62,19
"G3701590","1925","North Carolina","370","Rowan","1590","ROWAN",24759,24049,301,343,66,21988,5543,1600,651,567,0,0,,,11,153,24,54
"G3701610","1925","North Carolina","370","Rutherford","1610","RUTHERFORD",28780,28190,38,520,32,3236,425,1793,11,552,0,0,,,638,12,17,7
"G3701630","1925","North Carolina","370","Sampson","1630","SAMPSON",41695,40944,12,599,140,84,13,2904,0,6,0,0,,,6,58,730,29
"G3701650","1925","North Carolina","370","Scotland","1650","SCOTLAND",18185,16611,40,1301,233,256,414,2279,0,155,0,0,,,2,9,110,0
"G3701670","1925","North Carolina","370","Stanly","1670","STANLY",19860,19393,164,294,9,17940,4599,1250,53,247,0,0,,,21,31,11,7
"G3701690","1925","North Carolina","370","Stokes","1690","STOKES",18335,18202,0,123,10,9194,200,751,11,1545,0,0,,,6,0,14,25
"G3701710","1925","North Carolina","370","Surry","1710","SURRY",29623,29090,45,459,29,9192,343,1272,11,2111,0,106,,,6,5,3,51
"G3701730","1925","North Carolina","370","Swain","1730","SWAIN",9174,9047,29,93,5,160,60,460,0,207,0,1,,,168,0,0,10
"G3701750","1925","North Carolina","370","Transylvania","1750","TRANSYLVANIA",8372,8167,75,108,22,137,26,138,23,1122,0,7,,,16,0,16,17
"G3701770","1925","North Carolina","370","Tyrrell","1770","TYRRELL",8920,8836,0,67,17,0,4,171,0,0,0,0,,,0,339,1,0
"G3701790","1925","North Carolina","370","Union","1790","UNION",37734,32940,19,4713,62,3954,2027,7358,0,86,0,0,,,1136,16,8,1
"G3701810","1925","North Carolina","370","Vance","1810","VANCE",12235,11205,39,481,510,544,10,345,0,0,0,0,,,9,0,1,0
"G3701830","1925","North Carolina","370","Wake","1830","WAKE",40435,36384,636,3361,54,805,148,1670,0,62,0,0,,,102,52,161,1
"G3701850","1925","North Carolina","370","Warren","1850","WARREN",18259,15404,0,2851,4,455,9,464,0,2,0,0,,,11,151,5,3
"G3701870","1925","North Carolina","370","Washington","1870","WASHINGTON",10765,10716,0,44,5,2,0,427,0,4,0,0,,,0,6139,0,0
"G3701890","1925","North Carolina","370","Watauga","1890","WATAUGA",8732,8546,93,79,14,505,573,1246,13,784,0,1649,,,3,0,1,191
"G3701910","1925","North Carolina","370","Wayne","1910","WAYNE",41708,40589,35,893,191,146,20,2126,20,11,0,0,,,7,138,207,148
"G3701930","1925","North Carolina","370","Wilkes","1930","WILKES",38782,38510,53,205,14,12188,372,526,29,7113,0,269,,,12,15,17,218
"G3701950","1925","North Carolina","370","Wilson","1950","WILSON",24357,24089,17,202,49,66,34,2423,0,0,0,0,,,10,129,1,2
"G3701970","1925","North Carolina","370","Yadkin","1970","YADKIN",21567,21410,14,137,6,12469,1249,948,12,2008,0,78,,,10,24,18,41
"G3701990","1925","North Carolina","370","Yancey","1990","YANCEY",12449,12402,2,44,1,945,1535,2012,0,189,0,40,,,28,0,5,43
"G3800010","1925","North Dakota","380","Adams","0010","ADAMS",16384,3463,553,6528,5840,75475,22276,601,11076,6847,19744,0,0,0,61,,0,1
"G3800030","1925","North Dakota","380","Barnes","0030","BARNES",44951,992,3415,26645,13899,251451,82057,786,77473,17183,74237,146,0,0,156,,0,1
"G3800050","1925","North Dakota","380","Benson","0050","BENSON",18982,607,1089,13850,3436,244779,64864,1216,23166,43668,30441,80,0,0,0,,0,1
"G3800070","1925","North Dakota","380","Billings","0070","BILLINGS",2760,133,0,1468,1159,46162,11321,1835,4046,392,9169,0,0,0,0,,0,0
"G3800090","1925","North Dakota","380","Bottineau","0090","BOTTINEAU",21937,232,372,12306,9027,272460,71006,2984,29241,47057,40127,141,0,0,29,,0,6
"G3800110","1925","North Dakota","380","Bowman","0110","BOWMAN",10451,2091,162,4358,3840,55543,18373,1009,4908,14479,17974,0,0,0,0,,0,0
"G3800130","1925","North Dakota","380","Burke","0130","BURKE",5067,5,110,3181,1771,128494,30490,3348,24199,17874,34106,40,0,0,0,,0,0
"G3800150","1925","North Dakota","380","Burleigh","0150","BURLEIGH",39454,16099,1425,13979,7951,107811,27088,971,14803,21358,19951,15,0,0,161,,0,16
"G3800170","1925","North Dakota","380","Cass","0170","CASS",108771,13217,5925,77461,12168,252838,130576,1038,80322,42183,70707,1719,0,0,87,,0,14
"G3800190","1925","North Dakota","380","Cavalier","0190","CAVALIER",2994,278,245,1684,787,246272,114298,5226,63756,38137,48660,106,0,0,0,,0,0
"G3800210","1925","North Dakota","380","Dickey","0210","DICKEY",65702,17039,1579,17330,29754,85103,61083,175,45548,31403,31428,59,0,0,30,,0,6
"G3800230","1925","North Dakota","380","Divide","0230","DIVIDE",5609,2,374,4346,887,191890,38802,2708,9095,6134,52193,10,0,5,0,,0,0
"G3800250","1925","North Dakota","380","Dunn","0250","DUNN",17705,1760,475,5893,9577,158590,37550,1244,11186,3822,27760,0,0,0,0,,0,0
"G3800270","1925","North Dakota","380","Eddy","0270","EDDY",11843,303,589,6728,4223,69722,31901,582,14765,11641,23774,22,0,0,0,,0,29
"G3800290","1925","North Dakota","380","Emmons","0290","EMMONS",40249,16625,2529,15912,5183,216435,21730,1442,30586,20791,18454,0,0,0,41,,0,2
"G3800310","1925","North Dakota","380","Foster","0310","FOSTER",17103,1016,284,7677,8126,85431,36250,484,24466,9211,28489,148,0,0,0,,0,1
"G3800330","1925","North Dakota","380","Golden Valley","0330","GOLDEN VALLEY",9843,530,216,4605,4492,71430,22315,989,3366,278,19829,162,0,0,39,,0,11
"G3800350","1925","North Dakota","380","Grand Forks","0350","GRAND FORKS",37791,2268,3019,26976,5528,186184,90288,1930,64626,14049,86453,516,0,0,12,,0,85
"G3800370","1925","North Dakota","380","Grant","0370","GRANT",30382,13674,996,10016,5696,145638,26656,995,20814,11734,24008,0,0,1,276,,0,38
"G3800390","1925","North Dakota","380","Griggs","0390","GRIGGS",12315,211,698,9003,2403,88432,38042,443,34373,16488,33436,178,0,0,18,,0,2
"G3800410","1925","North Dakota","380","Hettinger","0410","HETTINGER",14683,4139,938,4469,5137,123058,32323,613,13368,7591,41575,1,0,0,0,,0,0
"G3800430","1925","North Dakota","380","Kidder","0430","KIDDER",26521,5986,918,9824,9793,96849,24905,347,20652,38215,21751,184,0,0,800,,0,1
"G3800450","1925","North Dakota","380","LaMoure","0450","LA MOURE",41846,2642,4868,19356,14980,155478,60655,528,51123,35979,44096,0,0,10,39,,0,18
"G3800470","1925","North Dakota","380","Logan","0470","LOGAN",14442,5494,314,4199,4435,141432,10880,245,25714,12303,26308,55,0,0,0,,0,5
"G3800490","1925","North Dakota","380","McHenry","0490","MCHENRY",49323,3344,1033,27593,17353,233596,66699,1329,10713,84238,8876,50,0,0,49,,0,11
"G3800510","1925","North Dakota","380","McIntosh","0510","MCINTOSH",13449,3139,1905,1791,6614,149832,12107,453,30192,5749,52370,60,0,0,0,,0,0
"G3800530","1925","North Dakota","380","McKenzie","0530","MCKENZIE",14152,1631,160,6309,6052,129060,30698,2785,4607,9980,23995,0,0,0,0,,0,511
"G3800550","1925","North Dakota","380","McLean","0550","MCLEAN",33214,3486,1325,16008,12395,344164,59840,5068,14499,55125,44158,0,0,0,97,,0,13
"G3800570","1925","North Dakota","380","Mercer","0570","MERCER",21496,6976,2096,5990,6434,116122,19529,900,9550,2370,16289,40,0,0,122,,0,3
"G3800590","1925","North Dakota","380","Morton","0590","MORTON",29773,12786,2042,11619,3326,200918,31864,674,19302,7696,27370,0,0,79,388,,0,0
"G3800610","1925","North Dakota","380","Mountrail","0610","MOUNTRAIL",7127,161,189,5708,1069,203416,40422,1022,12685,25935,32215,8,0,0,142,,0,0
"G3800630","1925","North Dakota","380","Nelson","0630","NELSON",11830,155,724,8370,2581,124835,53843,956,51915,23199,44684,21,0,0,0,,0,0
"G3800650","1925","North Dakota","380","Oliver","0650","OLIVER",16187,3488,609,7896,4194,63539,15351,682,5481,6300,11725,0,0,0,10,,0,0
"G3800670","1925","North Dakota","380","Pembina","0670","PEMBINA",11869,42,1262,8427,2138,134236,72410,11348,35067,22103,46785,241,0,12,0,,0,21
"G3800690","1925","North Dakota","380","Pierce","0690","PIERCE",15989,1243,1120,8773,4853,192425,46377,1135,11114,44559,12998,70,0,0,0,,0,0
"G3800710","1925","North Dakota","380","Ramsey","0710","RAMSEY",8324,293,1059,5243,1729,231319,63273,580,49328,39832,49505,107,0,0,0,,0,16
"G3800730","1925","North Dakota","380","Ransom","0730","RANSOM",49060,7410,2169,30536,8945,82043,58399,523,33186,5671,24171,0,0,12,219,,0,13
"G3800750","1925","North Dakota","380","Renville","0750","RENVILLE",14034,215,114,10019,3686,162530,45530,3133,17432,39061,28481,8,0,0,0,,0,0
"G3800770","1925","North Dakota","380","Richland","0770","RICHLAND",101178,49715,2324,43256,5883,147179,120715,475,54222,22722,64428,142,0,0,61,,0,5
"G3800790","1925","North Dakota","380","Rolette","0790","ROLETTE",3993,20,231,2170,1572,106864,40976,2768,21384,31658,20068,195,0,0,0,,0,1
"G3800810","1925","North Dakota","380","Sargent","0810","SARGENT",58534,22748,1740,25104,8942,86812,49421,172,35623,12662,27505,14,0,0,0,,0,34
"G3800830","1925","North Dakota","380","Sheridan","0830","SHERIDAN",18751,2900,4293,6202,5356,152528,24783,1253,14235,22480,8520,56,0,0,0,,0,6
"G3800850","1925","North Dakota","380","Sioux","0850","SIOUX",9206,4972,39,1526,2669,26466,7100,602,3738,3724,11683,0,0,25,35,,0,3
"G3800870","1925","North Dakota","380","Slope","0870","SLOPE",7228,774,129,3649,2676,59007,15356,946,3893,13239,16912,0,0,25,0,,0,1
"G3800890","1925","North Dakota","380","Stark","0890","STARK",11928,1774,883,3010,6261,170282,32155,459,14846,1504,32049,0,0,0,0,,0,0
"G3800910","1925","North Dakota","380","Steele","0910","STEELE",17103,300,1451,12660,2692,107527,45819,697,37926,15542,52452,438,0,0,10,,0,3
"G3800930","1925","North Dakota","380","Stutsman","0930","STUTSMAN",47477,8905,6402,18811,13359,280307,87711,797,78503,41927,76897,419,0,35,41,,0,10
"G3800950","1925","North Dakota","380","Towner","0950","TOWNER",4808,65,281,2046,2416,205684,65686,1553,26255,43348,57100,0,0,0,0,,0,0
"G3800970","1925","North Dakota","380","Traill","0970","TRAILL",33498,2127,1560,27064,2747,123095,55844,469,39195,25272,45091,1908,0,5,138,,0,5
"G3800990","1925","North Dakota","380","Walsh","0990","WALSH",16551,280,1195,11159,3917,230370,82347,8397,56506,22744,48149,391,0,0,6,,0,4
"G3801010","1925","North Dakota","380","Ward","1010","WARD",36701,2326,1510,27203,5662,310687,72979,4582,20957,89494,31453,198,0,0,104,,0,57
"G3801030","1925","North Dakota","380","Wells","1030","WELLS",28604,2370,1255,17433,7546,252816,55136,821,37339,39058,38254,257,0,0,0,,0,2
"G3801050","1925","North Dakota","380","Williams","1050","WILLIAMS",11030,726,594,5445,4265,197942,46281,4880,15979,17880,74891,54,0,0,0,,0,17
"G3900010","1925","Ohio","390","Adams","0010","ADAMS",38414,37647,427,90,250,12998,2797,1277,27,723,,0,0,,,,,5
"G3900030","1925","Ohio","390","Allen","0030","ALLEN",42638,32831,2856,2695,4256,17939,29464,332,1174,407,,101,0,,,,,7
"G3900050","1925","Ohio","390","Ashland","0050","ASHLAND",23629,16939,3176,2458,1056,28220,19387,73,68,655,,135,0,,,,,18
"G3900070","1925","Ohio","390","Ashtabula","0070","ASHTABULA",23380,4872,12187,5702,619,5221,24402,566,51,650,,6248,0,,,,,24
"G3900090","1925","Ohio","390","Athens","0090","ATHENS",13442,12165,1215,53,9,2720,1113,1686,3,59,,87,0,,,,,3
"G3900110","1925","Ohio","390","Auglaize","0110","AUGLAIZE",52139,44133,2543,2186,3277,28355,32174,464,1040,658,,161,0,,,,,3
"G3900130","1925","Ohio","390","Belmont","0130","BELMONT",22835,17704,3905,875,351,7514,10312,1720,22,99,,59,0,,,,,33
"G3900150","1925","Ohio","390","Brown","0150","BROWN",54979,48131,843,5364,641,12812,3322,400,187,5004,,27,0,,,,,38
"G3900170","1925","Ohio","390","Butler","0170","BUTLER",58074,49775,3145,2304,2850,39585,6116,1160,934,440,,0,0,,,,,6
"G3900190","1925","Ohio","390","Carroll","0190","CARROLL",10426,8678,1165,405,178,9939,10443,331,51,192,,193,0,,,,,1
"G3900210","1925","Ohio","390","Champaign","0210","CHAMPAIGN",64108,49468,3528,5235,5877,30873,19667,577,998,2020,,0,0,,,,,18
"G3900230","1925","Ohio","390","Clark","0230","CLARK",55148,45578,3433,658,5479,29195,13002,484,271,1328,,25,0,,,,,6
"G3900250","1925","Ohio","390","Clermont","0250","CLERMONT",46583,42929,2452,588,614,5299,5116,1507,90,1290,,0,0,,,,,66
"G3900270","1925","Ohio","390","Clinton","0270","CLINTON",74697,52694,1527,11306,9170,24832,9154,681,1187,2363,,7,0,,,,,1
"G3900290","1925","Ohio","390","Columbiana","0290","COLUMBIANA",17184,10201,3869,2584,530,17667,16418,438,38,432,,198,0,,,,,10
"G3900310","1925","Ohio","390","Coshocton","0310","COSHOCTON",23815,20439,2051,790,535,18037,7518,321,13,211,,109,0,,,,,2
"G3900330","1925","Ohio","390","Crawford","0330","CRAWFORD",41666,24928,2757,8700,5281,28923,26750,85,511,300,,160,0,,,,,36
"G3900350","1925","Ohio","390","Cuyahoga","0350","CUYAHOGA",7098,2824,2374,1741,159,3938,8281,327,34,210,,164,0,,,,,90
"G3900370","1925","Ohio","390","Darke","0370","DARKE",90987,81805,1996,2114,5072,52840,33957,778,340,932,,22,0,,,,,89
"G3900390","1925","Ohio","390","Defiance","0390","DEFIANCE",29723,22432,2046,3085,2160,23963,33844,88,791,1117,,441,0,,,,,4
"G3900410","1925","Ohio","390","Delaware","0410","DELAWARE",45281,32412,6524,3055,3290,21801,13904,399,239,773,,28,0,,,,,33
"G3900430","1925","Ohio","390","Erie","0430","ERIE",17113,13519,2502,689,403,17465,13704,85,1511,944,,1319,0,,,,,7
"G3900450","1925","Ohio","390","Fairfield","0450","FAIRFIELD",54140,48561,2790,1500,1289,44208,4254,335,118,606,,28,0,,,,,43
"G3900470","1925","Ohio","390","Fayette","0470","FAYETTE",77659,58896,1144,2774,14845,18782,15035,309,2170,1226,,221,0,,,,,70
"G3900490","1925","Ohio","390","Franklin","0490","FRANKLIN",56821,47179,6487,1475,1680,32737,12333,634,385,681,,6,0,,,,,78
"G3900510","1925","Ohio","390","Fulton","0510","FULTON",49853,37541,4229,2767,5316,22612,30198,183,3464,854,,1483,0,,,,,33
"G3900530","1925","Ohio","390","Gallia","0530","GALLIA",17962,17134,739,81,8,4471,606,1921,19,104,,11,0,,,,,30
"G3900550","1925","Ohio","390","Geauga","0550","GEAUGA",14186,3637,7457,2916,176,3917,14929,226,17,345,,965,0,,,,,11
"G3900570","1925","Ohio","390","Greene","0570","GREENE",69909,58745,2379,1675,7110,35762,11649,826,558,1271,,0,0,,,,,1
"G3900590","1925","Ohio","390","Guernsey","0590","GUERNSEY",14384,12773,1469,88,54,5237,5165,805,28,82,,38,0,,,,,0
"G3900610","1925","Ohio","390","Hamilton","0610","HAMILTON",22924,20839,1354,462,269,8853,2689,1283,190,214,,0,0,,,,,72
"G3900630","1925","Ohio","390","Hancock","0630","HANCOCK",69191,52891,3472,4327,8501,39492,35569,132,2534,583,,10,0,,,,,6
"G3900650","1925","Ohio","390","Hardin","0650","HARDIN",59504,40896,2399,6130,10079,15815,35997,413,2972,1364,,138,0,,,,,10
"G3900670","1925","Ohio","390","Harrison","0670","HARRISON",8716,7493,885,228,110,5263,6686,353,125,24,,14,0,,,,,9
"G3900690","1925","Ohio","390","Henry","0690","HENRY",61844,57275,1517,1248,1804,30467,44856,150,1418,707,,873,0,,,,,10
"G3900710","1925","Ohio","390","Highland","0710","HIGHLAND",71860,63131,2207,526,5996,26955,7197,622,591,3115,,30,0,,,,,12
"G3900730","1925","Ohio","390","Hocking","0730","HOCKING",12914,12321,461,98,34,6648,1391,406,0,93,,376,0,,,,,14
"G3900750","1925","Ohio","390","Holmes","0750","HOLMES",23019,21104,1115,474,326,27702,16222,86,179,330,,43,0,,,,,13
"G3900770","1925","Ohio","390","Huron","0770","HURON",29490,16364,3112,6987,3027,31984,29275,61,293,435,,317,0,,,,,5
"G3900790","1925","Ohio","390","Jackson","0790","JACKSON",13353,12600,636,79,38,5236,1237,529,0,13,,2696,0,,,,,14
"G3900810","1925","Ohio","390","Jefferson","0810","JEFFERSON",7935,5969,1267,515,184,5856,7430,472,56,60,,21,0,,,,,7
"G3900830","1925","Ohio","390","Knox","0830","KNOX",38438,31538,3424,1465,2011,30734,8128,227,66,320,,20,0,,,,,2
"G3900850","1925","Ohio","390","Lake","0850","LAKE",7331,4209,1867,1166,89,1994,5613,221,20,424,,419,0,,,,,5
"G3900870","1925","Ohio","390","Lawrence","0870","LAWRENCE",14168,13395,398,176,199,945,467,3030,0,17,,0,0,,,,,30
"G3900890","1925","Ohio","390","Licking","0890","LICKING",52641,40280,8716,1965,1680,28580,10823,611,98,544,,44,0,,,,,34
"G3900910","1925","Ohio","390","Logan","0910","LOGAN",50814,37836,3486,5417,4075,12434,30432,415,3735,1100,,37,0,,,,,3
"G3900930","1925","Ohio","390","Lorain","0930","LORAIN",19549,4097,9218,5300,934,19156,23355,166,272,510,,74,0,,,,,6
"G3900950","1925","Ohio","390","Lucas","0950","LUCAS",25143,21603,2079,1008,453,13094,16019,136,1851,814,,876,0,,,,,38
"G3900970","1925","Ohio","390","Madison","0970","MADISON",84187,66361,1662,2664,13500,31045,26098,877,1503,556,,12,0,,,,,36
"G3900990","1925","Ohio","390","Mahoning","0990","MAHONING",11641,3082,5041,3148,370,10877,8933,374,14,491,,1306,0,,,,,9
"G3901010","1925","Ohio","390","Marion","1010","MARION",50716,31813,2576,6933,9394,16623,27150,379,557,465,,65,0,,,,,1
"G3901030","1925","Ohio","390","Medina","1030","MEDINA",19592,8549,4944,4503,1596,20938,21527,215,39,475,,845,0,,,,,55
"G3901050","1925","Ohio","390","Meigs","1050","MEIGS",15003,13806,1084,72,41,6054,1435,1538,35,122,,58,0,,,,,12
"G3901070","1925","Ohio","390","Mercer","1070","MERCER",49179,37816,1017,5482,4864,28545,48716,273,321,933,,160,0,,,,,16
"G3901090","1925","Ohio","390","Miami","1090","MIAMI",59651,55879,1641,441,1690,37667,21303,463,228,590,,0,0,,,,,16
"G3901110","1925","Ohio","390","Monroe","1110","MONROE",14321,13547,492,90,192,5928,5693,625,22,70,,1007,0,,,,,48
"G3901130","1925","Ohio","390","Montgomery","1130","MONTGOMERY",52386,47165,2519,741,1961,36141,9863,823,167,316,,17,0,,,,,20
"G3901150","1925","Ohio","390","Morgan","1150","MORGAN",12107,11336,721,19,31,4993,1994,538,0,21,,49,0,,,,,5
"G3901170","1925","Ohio","390","Morrow","1170","MORROW",32168,24955,2501,2426,2286,18604,14141,232,224,719,,64,0,,,,,6
"G3901190","1925","Ohio","390","Muskingum","1190","MUSKINGUM",26171,22327,3132,483,229,12460,4623,689,40,173,,4,0,,,,,26
"G3901210","1925","Ohio","390","Noble","1210","NOBLE",12361,12014,329,13,5,3850,2081,874,18,27,,7,0,,,,,13
"G3901230","1925","Ohio","390","Ottawa","1230","OTTAWA",22966,20142,718,1329,777,15817,18841,210,1475,255,,117,0,,,,,0
"G3901250","1925","Ohio","390","Paulding","1250","PAULDING",49178,45622,993,1660,903,10866,56626,187,224,241,,646,0,,,,,30
"G3901270","1925","Ohio","390","Perry","1270","PERRY",17724,15890,1130,61,643,12355,2046,373,10,142,,69,0,,,,,17
"G3901290","1925","Ohio","390","Pickaway","1290","PICKAWAY",78693,70638,1956,1967,4132,57850,4882,233,436,736,,0,0,,,,,36
"G3901310","1925","Ohio","390","Pike","1310","PIKE",29171,28252,226,221,472,9232,2436,1555,0,118,,2591,0,,,,,78
"G3901330","1925","Ohio","390","Portage","1330","PORTAGE",20459,6620,9229,4311,299,14039,18859,245,63,597,,1219,0,,,,,49
"G3901350","1925","Ohio","390","Preble","1350","PREBLE",69139,60388,1470,2357,4924,41349,9275,602,171,409,,0,0,,,,,22
"G3901370","1925","Ohio","390","Putnam","1370","PUTNAM",59245,51497,1754,2750,3244,39625,35621,207,3453,664,,53,0,,,,,19
"G3901390","1925","Ohio","390","Richland","1390","RICHLAND",30859,24099,2602,1396,2762,31333,23603,159,189,552,,189,0,,,,,2
"G3901410","1925","Ohio","390","Ross","1410","ROSS",72718,63611,1712,3377,4018,38418,3662,2264,91,836,,340,0,,,,,336
"G3901430","1925","Ohio","390","Sandusky","1430","SANDUSKY",48703,39466,2148,2881,4208,35148,32182,215,2301,892,,130,0,,,,,8
"G3901450","1925","Ohio","390","Scioto","1450","SCIOTO",24754,23646,928,138,42,6522,1824,2219,29,21,,860,0,,,,,119
"G3901470","1925","Ohio","390","Seneca","1470","SENECA",56581,42219,2920,6049,5393,51324,33292,173,1356,1508,,371,0,,,,,17
"G3901490","1925","Ohio","390","Shelby","1490","SHELBY",52336,45793,1772,2581,2190,26635,41138,203,320,601,,19,0,,,,,8
"G3901510","1925","Ohio","390","Stark","1510","STARK",28819,20814,4740,2551,714,33095,29073,445,73,481,,111,0,,,,,3
"G3901530","1925","Ohio","390","Summit","1530","SUMMIT",14740,6436,5809,2120,375,12661,14570,301,96,425,,119,0,,,,,13
"G3901550","1925","Ohio","390","Trumbull","1550","TRUMBULL",16729,4311,7894,4069,455,7867,14197,297,68,739,,3274,0,,,,,7
